DEPARTURES_PERFORMED,DISTANCE,AIR_TIME,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH,DATA_SOURCE,FUEL_CONSUMPTION
1,214,38,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",699,8,DU,6336
1,214,38,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",699,3,DU,6336
1,214,39,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",698,2,DU,5234
1,214,39,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",699,9,DU,6336
1,214,39,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",614,9,DU,5578
1,214,40,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",624,12,DU,11684
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",614,5,DU,5578
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",614,9,DU,5578
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",622,4,DU,7319
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",622,9,DU,7319
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",622,12,DU,7319
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",624,1,DU,11684
1,214,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",698,4,DU,5234
1,214,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",626,10,DU,11023
1,214,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",687,11,DU,12566
1,214,43,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",723,1,DU,4079
1,214,44,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",622,1,DU,7319
1,214,82,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",622,7,DU,7319
1,223,38,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",888,12,DU,5732
1,223,39,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",622,11,DU,7319
1,223,46,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",622,12,DU,7319
1,223,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",614,1,DU,5578
1,223,90,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",888,5,DU,5732
1,223,93,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",888,3,DU,5732
1,223,94,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",622,10,DU,7319
1,223,98,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",694,6,DU,5291
1,226,37,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",626,9,DU,11023
1,226,39,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",614,2,DU,5578
1,226,39,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",698,7,DU,5234
1,226,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",624,1,DU,11684
1,226,45,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",622,2,DU,7319
1,226,45,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",622,11,DU,7319
1,226,78,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",888,7,DU,5732
1,240,94,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11481,ECP,"Panama City, FL",608,4,DU,4850
1,240,111,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11481,ECP,"Panama City, FL",608,7,DU,4850
1,241,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12007,GTR,"Columbus, MS",614,2,DU,5578
1,241,48,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12007,GTR,"Columbus, MS",622,9,DU,7319
1,253,44,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15374,TUP,"Tupelo, MS",622,10,DU,7319
1,259,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10994,CHS,"Charleston, SC",698,7,DU,5234
1,259,45,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10994,CHS,"Charleston, SC",622,10,DU,7319
1,270,40,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",699,5,DU,6336
1,270,41,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",687,11,DU,12566
1,270,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",614,10,DU,5578
1,270,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",623,10,DU,8598
1,270,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",626,10,DU,11023
1,270,42,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",888,6,DU,5732
1,270,44,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",624,1,DU,11684
1,270,46,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",626,12,DU,11023
1,270,48,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",623,8,DU,8598
1,270,78,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",614,6,DU,5578
1,270,102,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",623,6,DU,8598
1,270,114,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",608,11,DU,4850
1,271,43,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",614,7,DU,5578
1,271,45,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",622,10,DU,7319
1,271,47,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",699,10,DU,6336
1,271,50,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",614,8,DU,5578
1,271,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",698,2,DU,5234
1,271,80,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",608,11,DU,4850
1,271,89,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",608,4,DU,4850
1,271,92,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",608,1,DU,4850
1,271,105,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",699,7,DU,6336
1,271,129,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",622,12,DU,7319
1,272,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12187,HOP,"Hopkinsville, KY",359,10,DU,12787
1,283,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13728,NPA,"Pensacola, FL",622,10,DU,7319
1,300,43,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",622,8,DU,7319
1,300,44,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",694,4,DU,5291
1,300,46,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",694,6,DU,5291
1,300,47,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",694,2,DU,5291
1,300,48,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",698,9,DU,5234
1,300,52,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11953,GNV,"Gainesville, FL",608,1,DU,4850
1,302,46,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",888,8,DU,5732
1,302,48,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",888,7,DU,5732
1,302,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",608,6,DU,4850
1,302,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",888,2,DU,5732
1,302,53,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",888,3,DU,5732
1,302,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13422,MOB,"Mobile, AL",608,12,DU,4850
1,304,48,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",622,9,DU,7319
1,304,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",622,10,DU,7319
1,304,50,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",694,11,DU,5291
1,304,50,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",888,3,DU,5732
1,304,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",888,6,DU,5732
1,306,44,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",614,12,DU,5578
1,306,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",694,7,DU,5291
1,306,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",614,8,DU,5578
1,306,99,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",622,7,DU,7319
1,306,138,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",699,7,DU,6336
1,317,44,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",699,5,DU,6336
1,317,50,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",698,2,DU,5234
1,317,67,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",698,3,DU,5234
1,317,102,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13577,MYR,"Myrtle Beach, SC",888,7,DU,5732
1,321,47,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",694,2,DU,5291
1,321,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",614,9,DU,5578
1,321,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",694,7,DU,5291
1,321,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",698,3,DU,5234
1,321,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",888,9,DU,5732
1,321,50,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",888,2,DU,5732
1,321,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",699,4,DU,6336
1,321,52,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",608,1,DU,4850
1,321,52,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",698,7,DU,5234
1,321,54,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",614,3,DU,5578
1,321,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",608,3,DU,4850
1,321,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",622,5,DU,7319
1,321,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",614,1,DU,5578
1,321,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",698,1,DU,5234
1,321,65,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",699,9,DU,6336
1,331,46,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11641,FAY,"Fayetteville, NC",694,1,DU,5291
1,331,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11641,FAY,"Fayetteville, NC",698,6,DU,5234
1,331,52,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11641,FAY,"Fayetteville, NC",608,2,DU,4850
1,332,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",694,9,DU,5291
1,332,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",622,7,DU,7319
1,332,52,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",622,6,DU,7319
1,332,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",622,9,DU,7319
1,332,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",622,4,DU,7319
1,332,66,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",698,6,DU,5234
1,332,72,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",699,12,DU,6336
1,332,81,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",622,7,DU,7319
1,341,55,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12448,JAN,"Jackson/Vicksburg, MS",614,5,DU,5578
1,341,113,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12448,JAN,"Jackson/Vicksburg, MS",698,4,DU,5234
1,352,53,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11973,GPT,"Gulfport/Biloxi, MS",888,11,DU,5732
1,356,51,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",626,9,DU,11023
1,356,52,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",608,11,DU,4850
1,356,53,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",698,2,DU,5234
1,356,55,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",614,2,DU,5578
1,356,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",622,9,DU,7319
1,356,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",694,2,DU,5291
1,356,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",614,12,DU,5578
1,356,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",622,10,DU,7319
1,356,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",626,10,DU,11023
1,356,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",694,9,DU,5291
1,356,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",623,5,DU,8598
1,356,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",888,2,DU,5732
1,356,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",626,12,DU,11023
1,356,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",622,3,DU,7319
1,356,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",622,8,DU,7319
1,356,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",624,3,DU,11684
1,356,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",624,4,DU,11684
1,356,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",698,1,DU,5234
1,356,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",698,7,DU,5234
1,356,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",698,9,DU,5234
1,356,64,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",721,8,DU,5732
1,356,65,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",624,8,DU,11684
1,356,96,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",608,10,DU,4850
1,357,48,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14574,ROA,"Roanoke, VA",694,4,DU,5291
1,357,49,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14574,ROA,"Roanoke, VA",698,1,DU,5234
1,357,53,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14574,ROA,"Roanoke, VA",698,11,DU,5234
1,357,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14574,ROA,"Roanoke, VA",699,7,DU,6336
1,357,64,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14574,ROA,"Roanoke, VA",699,8,DU,6336
1,357,75,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14574,ROA,"Roanoke, VA",608,11,DU,4850
1,366,54,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",622,6,DU,7319
1,366,69,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",622,7,DU,7319
1,369,53,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13121,LWB,"Lewisburg, WV",614,10,DU,5578
1,373,53,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",626,10,DU,11023
1,373,54,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",694,5,DU,5291
1,373,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",622,6,DU,7319
1,373,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",699,12,DU,6336
1,373,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",622,7,DU,7319
1,373,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",622,8,DU,7319
1,373,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",624,12,DU,11684
1,373,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",626,11,DU,11023
1,373,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",694,12,DU,5291
1,373,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",699,3,DU,6336
1,373,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",694,3,DU,5291
1,373,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",622,1,DU,7319
1,373,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",624,4,DU,11684
1,373,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",696,12,DU,12324
1,373,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",699,1,DU,6336
1,373,81,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",622,6,DU,7319
1,373,95,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",622,7,DU,7319
1,373,153,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",699,8,DU,6336
1,399,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10683,BMG,"Bloomington, IN",622,11,DU,7319
1,404,56,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",687,4,DU,12566
1,404,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",622,11,DU,7319
1,404,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",614,1,DU,5578
1,404,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",696,6,DU,12324
1,404,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",698,12,DU,5234
1,404,59,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",622,10,DU,7319
1,404,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",339,11,DU,12125
1,404,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",687,1,DU,12566
1,404,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",888,10,DU,5732
1,404,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",624,12,DU,11684
1,404,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",339,8,DU,12125
1,404,63,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",694,9,DU,5291
1,404,63,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",696,10,DU,12324
1,404,63,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",699,11,DU,6336
1,404,65,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",687,12,DU,12566
1,404,72,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",699,4,DU,6336
1,404,105,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",608,2,DU,4850
1,404,105,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",608,3,DU,4850
1,404,109,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",608,11,DU,4850
1,404,121,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",608,7,DU,4850
1,406,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",622,9,DU,7319
1,406,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",624,10,DU,11684
1,406,57,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",626,1,DU,11023
1,406,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",626,2,DU,11023
1,406,58,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",699,8,DU,6336
1,406,60,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",622,11,DU,7319
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",622,3,DU,7319
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",623,11,DU,8598
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",626,8,DU,11023
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",626,11,DU,11023
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",687,12,DU,12566
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",694,1,DU,5291
1,406,61,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",699,5,DU,6336
1,406,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",622,4,DU,7319
1,406,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",623,3,DU,8598
1,406,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",623,7,DU,8598
1,406,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",687,11,DU,12566
1,406,62,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",699,12,DU,6336
